CÓDIGO EUROPEO,LEI,NOMBRE,NOMBRE DE LA GESTORA,DIRECCIÓN,CÓDIGO DE SUPERVISOR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ESV16924094,95980065U2VDWX1QS053,"FONDOMUTUA EMPLEO 24 CONSERVADOR, FONDO DE PENSIONES","MUTUACTIVOS PENSIONES, S.A., E.G.F.P.","PS CASTELLANA, 33, 28046, MADRID",,"F2181"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ESV84671908,95980020140005378633,"FONDOMUTUA EMPLEO 24 DINÁMICO, FONDO DE PENSIONES","MUTUACTIVOS PENSIONES, S.A., E.G.F.P.","PS CASTELLANA, 33, 28046, MADRID",,"F1373"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ESV16924045,959800LBN1JBJ11HA404,"FONDOMUTUA EMPLEO DIEZ FONDO ABIERTO, FONDO DE PENSIONES","MUTUACTIVOS PENSIONES, S.A., E.G.F.P.","PS CASTELLANA, 33, 28046, MADRID",,"F2179"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ESV84671833,95980020140005378827,"FONDOMUTUA EMPLEO MODERADO, FONDO DE PENSIONES","MUTUACTIVOS PENSIONES, S.A., E.G.F.P.","PS CASTELLANA, 33, 28046, MADRID",,"F1370"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ESV16924201,9598001ZJ75T4KXAWH48,"FONDOMUTUA EMPLEO RENTA FIJA, FONDO DE PENSIONES","MUTUACTIVOS PENSIONES, S.A., E.G.F.P.","PS CASTELLANA, 33, 28046, MADRID",,"F2176"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ESV87667697,959800R7482UEN85AS22,"FONDOMUTUA EMPLEO RENTA VARIABLE INTERNACIONAL, FONDO DE PENSIONES","MUTUACTIVOS PENSIONES, S.A., E.G.F.P.","PS CASTELLANA, 33, 28046, MADRID",,"F2065"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ESV84671791,95980020140005378730,"FONDOMUTUA FLEXIBILIDAD RVM, FONDO DE PENSIONES","MUTUACTIVOS PENSIONES, S.A., E.G.F.P.","PS CASTELLANA, 33, 28046, MADRID",,"F1372"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ESV01737592,959800TP6NCV53K1GH10,"FONDOMUTUA PENSIONES DOS , FONDO DE PENSIONES","MUTUACTIVOS PENSIONES, S.A., E.G.F.P.","PS CASTELLANA, 33, 28046, MADRID",,"F2155"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
ESV01737618,959800K570YZYH5RRC06,"FONDOMUTUA PENSIONES UNO, FONDO DE PENSIONES","MUTUACTIVOS PENSIONES, S.A., E.G.F.P.","PS CASTELLANA, 33, 28046, MADRID",,"F2154"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV82110594,95980020140005216352,"FONDOMUTUA RENTA VARIABLE EDM FONDO DE PENSIONES ABIERTO, FONDO DE PENSIONES","MUTUACTIVOS PENSIONES, S.A., E.G.F.P.","CL  HERMOSILLA, 112, 28009, MADRID",,"F0581"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ESV84162155,95980020140005379118,"FONDOMUTUA RENTA VARIABLE INTERNACIONAL, FONDO DE PENSIONES","MUTUACTIVOS PENSIONES, S.A., E.G.F.P.","PS CASTELLANA, 33, 28046, MADRID",,"F1236"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ESV83477349,95980020140005379506,"FONDOMUTUA, FONDO DE PENSIONES","MUTUACTIVOS PENSIONES, S.A., E.G.F.P.","PS CASTELLANA, 33, 28046, MADRID",,"F0984"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ESV79284394,,"FONDONORTE PENSIONES, FONDO DE PENSIONES","DUNAS CAPITAL PENSIONES, S.G.F.P., S.A.U.","Plaza de las Cortes, 2, 4ª planta, 28014, Madrid",,"F0150"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ESV79447959,95980020140005366217,"FONDOUBE PENSIONES, FONDO DE PENSIONES","VIDA-CAIXA, SOCIEDAD ANÓNIMA DE SEGUROS Y REASEGUROS","PASEO DE LA CASTELLANA, 189, 28046, MADRID",,"F0214"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ESV80493372,95980020140005241669,"FONDPOSTAL PENSIONES VI, FONDO DE PENSIONES","GESTION DE PREVISION Y PENSIONES, S.A., E.G.F.P.","Azul, 4.- Ciudad BBVA, 28050, Madrid",,"F0363"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ESV06374524,95980020140005488146,"FONDPUEYO PENSIONES, FONDO DE PENSIONES","RENTA 4 PENSIONES, S.A., E.G.F.P.","PS DE LA HABANA, 74, 28036, MADRID",,"F0901"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ESV45243748,,"FONDTOLEDO, FONDO DE PENSIONES","CAJA DE SEGUROS REUNIDOS, COMPAÑÍA DE SEGUROS Y REASEGUROS, S.A.","AV DE BURGOS, 109, 28050, MADRID",,"F0307"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ESV82480344,95980020140005393377,"FONDUERO ACCION EUROPA, FONDO DE PENSIONES","UNION DEL DUERO, COMPAÑIA DE SEGUROS DE VIDA, S.A.","CAMINO FUENTE DE LA MORA, 5 PISO 2 BLOQUE I, 28050, Madrid",,"F0684"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ESV82480385,95980020140005393474,"FONDUERO ACCION GLOBAL, FONDO DE PENSIONES","UNION DEL DUERO, COMPAÑIA DE SEGUROS DE VIDA, S.A.","CAMINO FUENTE DE LA MORA, 5 PISO 2 BLOQUE I, 28050, Madrid",,"F0681"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ESV82934704,95980020140005393280,"FONDUERO ENTIDADES, FONDO DE PENSIONES","UNION DEL DUERO, COMPAÑIA DE SEGUROS DE VIDA, S.A.","CAMINO FUENTE DE LA MORA, 5 PISO 2 BLOQUE I, 28050, Madrid",,"F0808"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
ESV60196219,95980020140005392504,"FONDUERO EQUILIBRIO, FONDO DE PENSIONES","UNION DEL DUERO, COMPAÑIA DE SEGUROS DE VIDA, S.A.","CAMINO FUENTE DE LA MORA, 5 PISO 2 BLOQUE I, 28050, Madrid",,"F0353"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ESV81266314,95980020140005393668,"FONDUERO ESTABILIDAD, FONDO DE PENSIONES","UNION DEL DUERO, COMPAÑIA DE SEGUROS DE VIDA, S.A.","CAMINO FUENTE DE LA MORA, 5 PISO 2 BLOQUE I, 28050, Madrid",,"F0404"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ESV83457820,95980020140005392989,"FONDUERO I, FONDO DE PENSIONES","UNION DEL DUERO, COMPAÑIA DE SEGUROS DE VIDA, S.A.","CAMINO FUENTE DE LA MORA, 5 PISO 2 BLOQUE I, 28050, Madrid",,"F0973"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ESV86324472,95980020140005392795,"FONDUERO III FONDO DE PENSIONES","UNION DEL DUERO, COMPAÑIA DE SEGUROS DE VIDA, S.A.","CAMINO FUENTE DE LA MORA, 5 PISO 2 BLOQUE I, 28050, Madrid",,"F1723"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ESV81266322,95980020140005393571,"FONDUERO INVERSION, FONDO DE PENSIONES","UNION DEL DUERO, COMPAÑIA DE SEGUROS DE VIDA, S.A.","CAMINO FUENTE DE LA MORA, 5 PISO 2 BLOQUE I, 28050, Madrid",,"F0405"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
ESV83116806,95980020140005392407,"FONDUERO PERSONAL, FONDO DE PENSIONES","UNION DEL DUERO, COMPAÑIA DE SEGUROS DE VIDA, S.A.","CAMINO FUENTE DE LA MORA, 5 PISO 2 BLOQUE I, 28050, Madrid",,"F0860"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ESV86441300,959800N66HRU6XJVGU50,"FONDUERO V FONDO DE PENSIONES","UNION DEL DUERO, COMPAÑIA DE SEGUROS DE VIDA, S.A.","CAMINO FUENTE DE LA MORA, 5 PISO 2 BLOQUE I, 28050, Madrid",,"F1781"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ESV86441334,959800Q4MD1FADHZJL92,"FONDUERO VII FONDO DE PENSIONES","UNION DEL DUERO, COMPAÑIA DE SEGUROS DE VIDA, S.A.","CAMINO FUENTE DE LA MORA, 5 PISO 2 BLOQUE I, 28050, Madrid",,"F1782"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ESV86554623,95980079QTNE030QV408,"FONDUERO VIII FONDO DE PENSIONES","UNION DEL DUERO, COMPAÑIA DE SEGUROS DE VIDA, S.A.","CAMINO FUENTE DE LA MORA, 5 PISO 2 BLOQUE I, 28050, Madrid",,"F1866"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ESV86554656,95980055Y7LT2E4V5X03,"FONDUERO X FONDO DE PENSIONES","UNION DEL DUERO, COMPAÑIA DE SEGUROS DE VIDA, S.A.","CAMINO FUENTE DE LA MORA, 5 PISO 2 BLOQUE I, 28050, Madrid",,"F1868"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ESV37200573,95980020140005393183,"FONDUERO, FONDO DE PENSIONES","UNION DEL DUERO, COMPAÑIA DE SEGUROS DE VIDA, S.A.","CAMINO FUENTE DE LA MORA, 5 PISO 2 BLOQUE I, 28050, Madrid",,"F0039"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ESV60928983,95980020140005444787,"FONECONOMISTES, FONDO DE PENSIONES","BANSABADELL PENSIONES, S.A., E.G.F.P.","Isabel Colbrand, 22, 28050, Madrid",,"F0426"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ESV63493142,95980020140005356323,"FONS DE PENSIONS DE L´ÁMBIT DE LA GENERALITAT DE CATALUNYA, FONDO DE PENSIONES","VIDA-CAIXA, SOCIEDAD ANÓNIMA DE SEGUROS Y REASEGUROS","PASEO DE LA CASTELLANA, 189, 28046, MADRID",,"F1187"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ESV63245393,95980020140005340221,"FONS DE PENSIONS DEL ENGINYERS INDUSTRIALS DE CATALUNYA 8, FONDO DE PENSIONES","MUTUALITAT DELS ENGINYERS MUTUALITAT DE PREVISIO SOCIAL","VIA LAIETANA, 39, 08003, Barcelona",,"F1065"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ESV65136673,95980020140005350018,"FONS DE PENSIONS DELS ENGINYERS INDUSTRIALS DE CATALUNYA 10 , FONDO DE PENSIONES","MUTUALITAT DELS ENGINYERS MUTUALITAT DE PREVISIO SOCIAL","VIA LAIETANA, 39, 08003, Barcelona",,"F1535"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ESV65136657,95980020140005340124,"FONS DE PENSIONS DELS ENGINYERS INDUSTRIALS DE CATALUNYA 9, FONDO DE PENSIONES","MUTUALITAT DELS ENGINYERS MUTUALITAT DE PREVISIO SOCIAL","VIA LAIETANA, 39, 08003, Barcelona",,"F1536"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ESV59073643,95980020140005340997,"FONS DE PENSIONS DELS ENGINYERS INDUSTRIALS DE CATALUNYA, FONDO DE PENSIONES","MUTUALITAT DELS ENGINYERS MUTUALITAT DE PREVISIO SOCIAL","VIA LAIETANA, 39, 08003, Barcelona",,"F0128"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ESV57169617,,"FONS DE PENSIONS D´OCUPACIO DE BALEARS, FONDO DE PENSIONES","VIDA-CAIXA, SOCIEDAD ANÓNIMA DE SEGUROS Y REASEGUROS","PASEO DE LA CASTELLANA, 189, 28046, MADRID",,"F1003"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ESV78958170,95980020140005444690,"FONSOLBANK, FONDO DE PENSIONES","BANSABADELL PENSIONES, S.A., E.G.F.P.","Isabel Colbrand, 22, 28050, Madrid",,"F0024"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ESV96873567,95980020140005241572,"FRUDEFONDO, FONDO DE PENSIONES","GESTION DE PREVISION Y PENSIONES, S.A., E.G.F.P.","Azul, 4.- Ciudad BBVA, 28050, Madrid",,"F0651"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
ESV24465544,95980020140005798061,"FUTURESPAÑA  HORIZONTE I, FONDO DE PENSIONES","UNICORP VIDA, COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.","CL LA BOLSA, 4, 29015, MALAGA",,"F0976"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ESV78964939,95980020140005783317,"FUTURESPAÑA 40, FONDO DE PENSIONES","UNICORP VIDA, COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.","CL LA BOLSA, 4, 29015, MALAGA",,"F0088"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ESV82138512,95980020140005783414,"FUTURESPAÑA 60, FONDO DE PENSIONES","UNICORP VIDA, COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.","CL LA BOLSA, 4, 29015, MALAGA",,"F0589"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ESV24516965,95980020140005782832,"FUTURESPAÑA EMPLEO II, FONDO DE PENSIONES","UNICORP VIDA, COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.","CL LA BOLSA, 4, 29015, MALAGA",,"F1269"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ESV24465536,95980020140005782638,"FUTURESPAÑA EMPLEO, FONDO DE PENSIONES","UNICORP VIDA, COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.","CL LA BOLSA, 4, 29015, MALAGA",,"F0975"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
