CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IEC64131,,"HDI Global SE (Ireland Branch)","Merrion House Strand Road Sandymount, D04 P, Dublin",no-vida,DEA0E8F                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IEC55917,635400LY9W2REPRNRV92,"HDI Reinsurance (Ireland) SE","Hampton House, 27 Lower Mount Street, D02 F, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IEC184313,,"Hiscox S.A (Irish Branch)","The Observatory, 7-11 Sir John Rogerson's Quay, D02 X, Dublin",no-vida,LURCSB0217018                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IEC50620,6354008RFWSJOE1WCU50,"HSB Engineering Insurance Limited","28 Windsor Place Lower Pembroke Street, D02 4, Dublin",no-vida,GB0ECBM05146                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IEC182194,9845000271AFADBF4255,"HSF Health Plan Limited","5 West Gate Business Park, Kilrush Road, Ennis, V95 X, CLARE",no-vida,GBECBM198101                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IEC33621,635400NEKI3GVELG6678,"InChiaro Life dac","Pembroke Hall, 38/39 Baggot Street Lower, D02 T, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IEC136596,635400LRNJHMFAFLVA84,"ING Captive Re dac","15 George's Quay, D02VR, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IEC750,635400PUDJ8XTX9SFW67,"Intact Insurance Ireland DAC","Intact House, Dundrum Town Centre, Sandyford Road, D16 F, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IECBI00521208,,"Intesa Sanpaolo Assicurazioni S.p.A (Dublin Branch)","1st Floor, International House, 3 Harbour Master, D01 K, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IEC33649,635400QZEYG42FTPTX85,"Inveralmond Insurance dac","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IEC774,635400OJKGA5UDUBR183,"IPB Insurance CLG","1 Grand Canal Square Grand Canal Harbour, D02P8, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IEC132935,,"iptiQ Life S.A., Irish Branch","38 Upper Mount Street, D02PR, Dublin",vida,LURCSB0184281                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IEC33470,YYV6S3OE6EWZYI2FFW31,"Irish Life Assurance Plc","Irish Life Centre Lower Abbey Street, D01 V, DUBLIN",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IEC35821,213800CKQ3LRQAANL691,"Irish Life Health Designated Activity Company","Irish Life Centre, Lower Abbey Street, D01PK, DUBLIN",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IEC41775,635400JLTDRUCQNNVC34,"Irsur dac","15 George's Quay, D02VR, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IEC43682,635400TMBNFLGIKGGF05,"ITX Re Designated Activity Company","5th Floor, Block 5 Harcourt Centre Harcourt Road, D02 D, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IECBI00523201,635400D6MW4WMVI42S36,"King Max Re Designated Activity Company","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IEC33527,213800BCO4XPXCFY7498,"Kingfisher Insurance dac","Willis Towers Watson House Elm Park Merrion Road, D04 P, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IEC33633,635400XVVOPIODWMYY36,"KPN Insurance Company dac","Elm Park Merrion Road, D04 P, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IEC33651,,"Liberty Mutual Insurance Europe SE (Irish Branch)","2nd Floor, 55 Percy Place, D04 C, Dublin",no-vida,GB0ECBM05153                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IEC33569,635400HCYHEQFJMF6G50,"Lifeguard Insurance (Dublin) dac","15 George's Quay, D02VR, DUBLIN",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IECBI00535613,635400VAABXOBOWHZR32,"Lion Re Designated Activity Company","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IEC184974,,"Lloyd's Insurance Company SA (Irish Branch)","7/8 Wilton Terrace, D02 K, Dublin",no-vida,BE0682594839                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IEC38007,635400NIQEZBSN5WWE68,"Loomis Reinsurance Designated Activity Company","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IECBI00494377,213800XHNBJMLHYIZY58,"MANAGED HIGH EQUITY FUND","ST. Augustine Street,Galway, H91 F, Galway",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IEC781,,"Mapfre Asistencia ASISTANCE Compania Internacional de Seguros y Reaseguros, S.A.","Ireland Assist House 22 - 26 Prospect Hill, H91 T, Galway",no-vida,ESA79194148                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IEC187740,,"Markel Insurance SE","8 Wilton Terrace, D02 K, Dublin",no-vida,DEALI5C                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IEC91233,213800R6DNGRSJEE8A60,"MBDA Insurance Designated Activity Company","Elm Park Merrion Road, D04 P, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IEC33581,635400C7L8C5RGY8VK81,"Mediolanum International Life designated activity company","The Exchange, Georges Dock, IFSC, D01 P, DUBLIN",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IEC42062,549300D366WPHJ4OJ240,"Metlife Europe d.a.c.","'20 on Hatch' Lower Hatch Street, D02 H, Dublin",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IEC89732,635400UXRXZZHNPISH82,"MetLife Europe Insurance d.a.c.","'20 on Hatch' Lower Hatch Street, D02HC, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
IEC33532,635400Z9B9EDLUJFRI27,"Miripro Insurance Company Designated Activity Company","The Boathouse 4th Floor 15a Bishop Street, D08 D, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IEC133654,6354005W3RCERDFHWE14,"MOL Reinsurance Co dac","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IEC33623,6354004VZGO3OQV28817,"Monument Life Insurance DAC","Two Park Place, Upper Hatch Street, D02 N, DUBLIN",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IEC134806,635400EFZXGR6KFPAH63,"Nautilus Indemnity (Europe) dac","C/O MARSH MANAGEMENT SERVICES (DUBLIN) LIMITED, The Frame, 74 Baggot Street Lower,, D02 X, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IEC33598,549300EQBY0EMSQNJX03,"NEIL Overseas dac","Embassy House, Ballsbridge, D04 H, DUBLIN",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IEC787,549300YP7YW06QCNBF32,"New Ireland Assurance Company plc","87 - 89 Pembroke Road, Ballsbridge, D04 X, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IEC33639,635400EMOPCKZRM33D49,"Newell Insurance Designated Activity Company","Third Floor The Metropolitan Building, James Joyce Street, D01 K, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
IEC33535,635400PYXCMOSJ8CSZ87,"Noble Insurance Company Designated Activity Company","15 George's Quay, D02VR, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IEC33794,6354003FUVJFDHLAOJ43,"Nokatus Insurance Company dac","15 George's Quay, D02VR, DUBLIN",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
IEC182370,635400AADIICESCVBE87,"NorthStandard EU Dac","76 Sir John Rogersons Quay, Grand Canal Dock, Dublin 2, D02 C, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
IEC33658,52990020O5TKOTGS9Z42,"Octium Life Designated Activity Company","1st floor College Park House South Frederick Street, D6WDT, Dublin",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IEC33563,635400DQOBRDLOENF945,"Offaly Insurance DAC","Elm Park Merrion Road, D04 Y, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IEC35434,635400OVHXTPSYJ3YJ20,"ORKLA Insurance Company dac","Elm Park Merrion Road, D04 P, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IEC39867,635400COK2PZN6HJNH67,"Ornua Insurance Designated Activity Company","13 - 17 Dawson Street, D02 T, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
