CÓDIGO EUROPEO,LEI,NOMBRE,NOMBRE DE LA GESTORA,DIRECCIÓN,TIPO DE FONDO DE PENSION,PROMOTOR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
PT720015847,213800QYOO1M5XCPTM60,"FP PPR BiG Acções Estratégico","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6.o, 1200-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
PT720014670,213800HRI1AGWFCDZ273,"FP PPR BIG Ações Equilibrado","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6º, 1200-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
PT720017262,549300W96KW4719YTU44,"FP PPR BiG Ações Seleção","GOLDEN - S.G.F. SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Avenida da Liberdade, nº 190, 6º A, 1250-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
PT720014662,213800YWXO4QA71PCV56,"FP PPR BIG Conservador","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6º, 1200-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
PT720014654,213800QND7EBG8PJ1L63,"FP PPR BIG Moderado","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6º, 1200-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
PT720014646,213800859GGPMJ656T89,"FP PPR BIG Obrigações Estatégico","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6º, 1200-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
PT720002524,213800DIHW3OJOQAHV74,"FP PPR Garantia de Futuro","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6º, 1200-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
PT720010462,549300HO43MVKEV7SR74,"FP PPR SGF Acções Dinâmico","GOLDEN - S.G.F. SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Rua Laura Alves, no 12 - 2º Dto, 1069-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
PT720016010,5493003XPJ1WBOIUK306,"FP PPR SGF Doutor Finanças","GOLDEN - S.G.F. SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Avenida da Liberdade, nº 190, 6º A, 1250-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
PT720010470,549300QCSKNA2TJKI030,"FP PPR SGF Garantido","GOLDEN - S.G.F. SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Rua Laura Alves, no 12 - 2º Dto, 1069-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
PT720018374,9845001584B8E78ASA20,"FP PPR SGF Opportunities","CAIXA GESTÃO DE ATIVOS SOCIEDADE GESTORA DE FUNDOS DE INVESTIMENTO, SA","Av. da Liberdade 190 - 6º B, 1250-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
PT720016037,5493001WOSHIICTODR30,"FP PPR SGF Poupança 75 ETFs","GOLDEN - S.G.F. SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Avenida da Liberdade, nº 190, 6º A, 1250-, Lisboa",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
PT720014131,5493007O8WJ3IML4V333,"FP PPR SGF STOIK AÇÕES","GOLDEN - S.G.F. SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Rua Laura Alves, no 12 - 2º Dto, 1069-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
PT720016150,549300K70LZWNVRRIM61,"FP PPR SGF Top Gestores","GOLDEN - S.G.F. SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Av. da Liberdade 190 - 6o B, 1250-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
PT720006783,54930067SBNGD2HIHM61,"FP PPR Vintage","GNB - Sociedade Gestora de Fundos de Pensões, S.A.","Rua Castilho, 26 - 4º andar, 1250-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
PT720015715,9845004E8A1O37F78854,"FP PPR Wealth","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6.º, 1200-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
PT720007283,549300HOJVEMWYGIB490,"FP Real Reforma Activa","REAL VIDA SEGUROS, S.A.","Avenida de Franca, 316 - 5º, 4050-, PORTO",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
PT720011990,549300MHVT4MX6HG0Z65,"FP Real Reforma Garantida","REAL VIDA SEGUROS, S.A.","Avenida de Franca, 316 - 5º, 4050-, PORTO",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
PT720007275,549300XJHD4CL1W3XB34,"FP Real Reforma Jovem","REAL VIDA SEGUROS, S.A.","Avenida de Franca, 316 - 5º, 4050-, PORTO",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
PT720007267,549300SDKMUO3RDOPV30,"FP Real Reforma Senior","REAL VIDA SEGUROS, S.A.","Avenida de Franca, 316 - 5º, 4050-, PORTO",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
PT720009294,213800TWNQ57QGEB9703,"FP REN","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
PT720005914,549300UVMVYLRNEDI036,"FP Robbialac","GNB - Sociedade Gestora de Fundos de Pensões, S.A.","Rua Castilho, 26 - 4º andar, 1250-, LISBOA",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
PT720013690,549300YFE3DKKWMNK030,"FP Rubis Energia Portugal A","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6º, 1200-, LISBOA",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
PT720013682,549300MJBIOJEM8D8J91,"FP Rubis Energia Portugal B","FUTURO-SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Rua do Carmo, 42, 6º, 1200-, LISBOA",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
PT720004721,549300M3X0IPV3WB1331,"FP S.T.E.T.","CGD PENSÕES - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.","Av. Joao XXI, no 63 - 2º Piso, 1000-, LISBOA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
PT720003024,5493008JD7UBMCXMV050,"FP Sacor Marítima","AGEAS - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Praça Príncipe Perfeito, n.º 2, 1990-, Parque das Nações",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
PT720005922,5493007QRC56418MND87,"FP Salvador Caetano","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
PT720006830,549300U3X0KSHBWXS714,"FP Santomar","AGEAS - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Praça Príncipe Perfeito, n.º 2, 1990-, Parque das Nações",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
PT720005930,21380059XLAUNRWJQF25,"FP SIBS","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Defined benefits,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
PT720006120,549300W3SJDY3UHQ2G02,"FP Sidul","GNB - Sociedade Gestora de Fundos de Pensões, S.A.","Rua Castilho, 26 - 4º andar, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
PT720005108,5493009M07WXPW714F63,"FP SNQTB Garantido","GOLDEN - S.G.F. SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Rua Laura Alves, no 12 - 2º Dto, 1069-, LISBOA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
PT720005027,2138001RTN4MC1VE3S26,"FP Sogrape","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
PT720001099,213800OAHWZFDD7QL930,"FP SOREFAME","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
PT720005868,25490007SEIJIAQER848,"FP SUGALIDAL","VICTORIA - SEGUROS DE VIDA, S.A.","Edificio Victoria - Avenida da Liberdade, 200, 1250-, LISBOA",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
PT720002931,549300V2T7KR5XCNZ397,"FP Sumol+Compal","AGEAS - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Praça Príncipe Perfeito, n.º 2, 1990-, Parque das Nações",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
PT720002494,529900JKUOBD6FDDCK90,"FP Sun Chemical Portugal","Allianz - Sociedade Gestora de Fundos de Pensões, S.A.","Rua Andrade Corvo, 19, 1069-, LISBOA",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
PT720001137,213800AUX2U686LU8K22,"FP Super Bock","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
PT720001129,213800PX547CZ897XW72,"FP Symington","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
PT720002966,213800L1S5KY44C6G438,"FP Tabaqueira","BPI VIDA E PENSÕES - COMPANHIA DE SEGUROS, S.A.","Rua Braamcamp, 11 - 6º, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
PT720006732,529900NFEFPRIAT76E28,"FP TDP - Teledifusora de Portugal, SA",,"Av. da Liberdade 190 - 6º A, 1250-, LISBOA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
PT720006015,549300DTXZJBQJGDSI74,"FP Tejo","AGEAS - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Praça Príncipe Perfeito, n.º 2, 1990-, Parque das Nações",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
PT720005957,549300G1YSOWUHAPWZ05,"FP The Fladgate Partnership","GNB - Sociedade Gestora de Fundos de Pensões, S.A.","Rua Castilho, 26 - 4º andar, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
PT720006007,549300VKLLXHRV49YD26,"FP The Navigator Company","AGEAS - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Praça Príncipe Perfeito, n.º 2, 1990-, Parque das Nações",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
PT720002796,549300Q3V5IRY8JXN685,"FP Trabalhadores da Autoridade de Supervisão de Seguros e Fundos de Pensões","AGEAS - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","Praça Príncipe Perfeito, n.º 2, 1990-, Parque das Nações",Mixed,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
PT720000190,5493003OYEYRKDOWBX75,"FP Tranquilidade","GNB - Sociedade Gestora de Fundos de Pensões, S.A.","Rua Castilho, 26 - 4º andar, 1250-, LISBOA",Mixed,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
