CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
FR784338501,969500WAIGDTATIVYP69,"LA SECURITE FAMILIALE","4 RUE DE CLICHY, 75009, PARIS",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
FR784647323,969500VWNQRKCEO00586,"LAMIE MUTUELLE","18 RUE LEON JOUHAUX, 75483, PARIS CEDEX 10",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
FR777616863,969500L1X5V3V5W5QY20,"LE FINISTERE ASSURANCE","8 ROUTE DE L'INNOVATION, 29000, QUIMPER",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
FR776720724,969500SU6761KH2DCN60,"LE REFUGE MUTUALISTE AVEYRONNAIS","5 RUE  SAULIGNAC ET RUE CLAUSEL DE COUSSERGUES BP 50313, 12103, MILLAU CEDEX",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
FR775687619,969500TWN9AO9K7DD991,"LES ASSOCIATIONS MUTUELLES LE CONSERVATEUR","59 RUE DE LA FAISANDERIE, 75116, PARIS",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
FR313309080,9695004CR4LV4C8XBU83,"LES MUTUELLES LIGERIENNES","12 RUE BEAUSOLEIL, 44116, VIEILLEVIGNE",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
FR949674352,969500LNOWBZXZQWJB63,"LFP Ré","6 RUE LEO DELIBES, 75116, PARIS",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
FR422066613,,"LLOYD'S FRANCE SAS","8/10 rue Lamennais, 75008, PARIS",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
FR852274315,969500UA9V1TSMZ52172,"LOURMEL SOLUTIONS ASSURANCES","8 BIS ALLEE GASTON BACHELARD, 75014, PARIS",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
FR783711997,969500VQ5BKWU86ZLU18,"M COMME MUTUELLE","28 RUE DES ARTS CS90039, 59046, LILLE CEDEX",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
FR775685399,9695002XFDDIA8FNI325,"M.G.E.N.","3 SQUARE MAX  HYMANS, 75748, PARIS CEDEX 15",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
FR781423280,969500NE034ESOGE8L98,"MAAF ASSURANCES","CHABAN, 79180, CHAURAY",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
FR542073580,969500FNVA31Z6AD3R42,"MAAF ASSURANCES S.A.","CHABAN, 79180, CHAURAY",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
FR331542142,969500Z1R4L7WDHYQK83,"MAAF SANTE","CHABAN, 79180, CHAURAY",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
FR337804819,969500M2DOA8BSCNPP84,"MAAF VIE","RUE CHABAN, 79180, CHAURAY",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
FR779558501,969500INLLILRFLPSO56,"MACIF SANTE PREVOYANCE","1 RUE JACQUES VANDIER, 79000, NIORT",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
FR315652263,969500SA62KWQZDNQM27,"MACIF VIE SE","1 RUE JACQUES VANDIER, 79000, NIORT",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
FR399795822,969500H046HK8C398562,"MACIFILIA","1 RUE JACQUES VANDIER, 79000, NIORT",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
FR403071095,969500YP9SUJ26N0DA55,"MACSF EPARGNE RETRAITE","10 COURS DU TRIANGLE DE L ARCHE, 92919, LA DEFENSE CEDEX",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
FR440214310,969500G0LIJ1AB5CGT66,"MACSF LIBEA","10 RUE DE VALMY COURS DU TRANGLE, 92800, PUTEAUX",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
FR784394371,969500I4FN3T3DRNUY93,"MADP ASSURANCES","44 AVENUE GEORGE V, 75008, PARIS",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
FR510778442,969500AN0VM4FEI5QZ25,"MAE","62 RUE LOUIS BOUILHET, 76044, ROUEN",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
FR348699679,9695004Y9SU19H9PDP14,"MAE VIE","62 RUE LOUIS-BOUILHET, 76044, ROUEN CEDEX",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
FR775565088,96950077HUKIFIX86G66,"MAPA MUTUELLE D'ASSURANCE","1 RUE ANATOLE CONTRÉ BP 60037, 17411, SAINT JEAN D ANGELY CEDEX",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
FR852204171,969500GLWTW3RO1WMF76,"MAPA-MAB VIE","1 RUE ANATOLE CONTRE, 17400, SAINT JEAN D ANGELY",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
FR413423682,,"MAPFRE ASISTENCIA COMPANIA INTERNACIONAL DE SEGUROS Y REASEGUROS SA","31-33 rue de la Baume, 75008, PARIS",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
FR487871675,,"MAPFRE GLOBAL RISKS COMPANIA INTERNACIONAL DE SEGUROS Y REASEGUROS SA","6 rue Christophe Colomb, 75008, PARIS",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
FR423499391,969500OW3O12GCVMW258,"MATMUT PROTECTION JURIDIQUE","66 RUE DE SOTTEVILLE, 76030, ROUEN CEDEX 1",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
FR344898358,969500DVROWSFZJQFW75,"MATMUT VIE","66 RUE DE SOTTEVILLE, 76030, ROUEN CEDEX 01",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
FR777749409,969500GKWM3LPIR46E65,"MBA MUTUELLE","62 BOULEVARD JEAN MERMOZ. CS 90739, 35207, RENNES CEDEX 2",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
FR308708650,969500NBT20FSN3V5C95,"MCLR","37 BOULEVARD VIVIER MERLE, 69003, LYON",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
FR775691181,969500UDOCU0ZBDSQN62,"MEDERIC PREVOYANCE RISQUES","21 RUE LAFFITTE, 75317, PARIS CEDEX 09",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
FR798956314,894500X47L1RY5KEWL25,"METLIFE EUROPE INSURANCE DESIGNATED ACTIVITY COMPANY","",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
FR508400629,969500ZLCNCM2IN9PO17,"MFPRECAUTION","28 rue Basfroi, 75011, PARIS",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
FR885241208,213800SBLSBC2YAKIH34,"MIC INSURANCE COMPANY","29 RUE DE BASSANO, 75008, PARIS",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
FR892000357,9695001L9R7PPI5X8410,"MILA S.A.","1 PARVIS DE LA DEFENSE SWAVE, PARIS & CO GRANDE ARCHE DE LA DEFENSE, 92800, PUTEAUX",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
FR384532172,1S619D6B3ZQIH6MS6B47,"MILLEIS VIE","2 à 22 PLACE DES VINS DE FRANCE, 75012, PARIS 12 EME",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
FR417934817,9695001SMNBNR7COB914,"MILTIS","25 COURS ALBERT THOMAS, 69003, LYON",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
FR079895614,,"MITLIFE EUROPE","",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
FR315519231,969500GSMHW8TNZ5E408,"MLC MUTUELLE","1 RUE DE LA SARTHE, 49306, CHOLET",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
FR440048882,969500HCG34K4D73SU76,"MMA IARD","160 RUE HENRI CHAMPION, 72030, LE MANS CEDEX 9",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
FR440042174,969500WWWUSHC8DQX902,"MMA VIE","160 RUE HENRI CHAMPION, 72030, LE MANS CEDEX 9",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
FR784608754,969500Z9215W2RUB6B50,"MMH","22 RUE RENE COCHE, 92175, VANVES CEDEX",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
FR922807615,9695006GW1WO0R81D741,"MNCAP SA","5 rue Dosne, 75116, PARIS",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
FR414086355,9695007YLSCR70D7IE97,"MONCEAU GENERALE ASSURANCES","1 AVENUE DES CITES UNIES D EUROPE, 41100, VENDOME",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
