CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
LURCSB0202918,222100O5YRBIZ00CT869,"BOURBON CAP RE","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
LURCSB0060633,213800ZIGVOZ992FNQ85,"BPCE LIFE","51, avenue John F. Kennedy, L-185, LUXEMBOURG",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
LURCSB0056288,549300QGNWWQMWOYST45,"Brew Re S.A.","B.P.2, 15, Breedewues, L-125, Senningerberg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
LURCSB0050317,222100ULZ9CKPZGMCA14,"CAFINA SA","22, Boulevard des Scillas, L-252, Howald",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
LURCSB0039009,222100Y80OB3X1M65M08,"CAISRELUX SA","534, rue de Neudorf, L-222, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
LURCSM0000009,549300VELH4ZH3P2RX93,"Caisse Médico-Complémentaire Mutualiste du Grand-Duché de Luxembourg","32, rue de Hollerich, L-174, Luxembourg",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
LURCSB0148233,2221004GOD3W4USMSA93,"CALATRAVA RE","B.P.2, 74, rue de Merl, L-214, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
LURCSB0075007,222100RHVHGHNBQ4VV91,"CALI Europe","9, Allée Scheffer, L-252, Luxembourg",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
LURCSB0058149,222100I7Z4ZOEKHLBI64,"CAMCA ASSURANCE S.A.","BP 23, 9, Allée Scheffer, L-252, Luxembourg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
LURCSB0041766,222100OK3R0C26F84J86,"CAMCA REASSURANCE S.A.","BP 23, 9, Allée Scheffer, L-252, Luxembourg",reaseguros,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
