CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
SE5164060732,5493007MJMI365DY8R63,"Sparbankernas Försäkrings AB","Upplandsgatan 19, 113 6, Stockholm",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
SE5164060963,549300P82SBNHJK5VC36,"Sparia Group Försäkrings AB","Swedbank Ab, 105 3, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SE5546004994,549300V0LN2TJZNI7K43,"Stångenäs Försäkringsbolag","Skeppargatan 4, 453 3, Lysekil",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SE5678006296,,"Stentorps och Häggums m fl socknars hästförsäkringsförening","Klagstorpsvägen 3, 541 5, Skövde",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
SE5020026281,549300F8MFUTJLHMQ892,"Stockholms Stads Brandförsäkringskontor","Mynttorget 4, 111 2, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
SE5164060641,21380079YPEPJWQNOZ83,"Stockholmsregionens Försäkring AB","Mäster Samuelsgatan 60, 111 2, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
SE5892018713,894500K579F8XY6HRQ19,"Stöde sockens Försäkringsbolag","Gyllenvägen 1, 864 4, STÖDE",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
SE5832014806,,"Sundborns hästförsäkringsförening","Blixbo 33, 790 1, Sundborn",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
SE5740004147,,"Sunne hästförsäkringsförening","Angersby, 686 0, Sunne",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
SE5164018466,549300BVPTJBMQF90I89,"Sveaskog Försäkringsaktiebolag","Pipers väg, 105 2, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
SE5450007165,549300ZWNH1LAX82I476,"Sveland Djurförsäkringar, ömsesidigt","Stora Södergatan 47, 222 2, Lund",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
SE5590514906,894500QCGNMGKYNGJ620,"Svenska Fribrevsbolaget Försäkring AB","Ingenjör Bååths Gata 41, 722 1, Västerås",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
SE5164060039,549300C03DB59HY0SJ93,"Svenska Kommun Försäkrings AB","Drottninggatan 22, 803 1, GÄVLE",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
SE5164060401,549300WHOO0EYQ3C0T52,"Svenska Läkemedelsförsäkringen AB","Ringvägen 100, 118 6, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
SE8460006953,549300GXNHPDOW41X485,"Svenska Sockerfabriks AB:s Tjänstemäns Understöds-och Kamratförening","205 0, Malmö",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
SE5572065265,549300YPYVCF0JNAQ062,"Sveriges Ångfartygs Assurans Förening","Gullbergs Strandgata 6, 411 0, GÖTEBORG",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
SE5594468091,636700S95HE8K1S21E66,"Sweco Captive Försäkring AB","Box 34044, 100 2, Stockholm",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
SE5164018292,5493006TXMN1DLP4OM28,"Swedbank Försäkring AB","Järnvägsgatan 18, 172 3, Sundbyberg",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
SE5164016551,54930018KINBWON5K075,"Sydkraft Försäkring AB","Box 94, 201 2, MALMÖ",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
SE5164018490,549300OUDQW3C16XVT44,"Telia Försäkring AB","Stureplan 8, 114 3, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
SE5855007794,,"Torsåkers sockens hästförsäkringsbolag","Wallbyvägen 23, 813 4, Torsåker",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
SE5492020010,,"Torups Försäkringsbolag i likvidation","Box 3, 314 0, TORUP",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
SE5164060369,549300GXH0B6JEGZ4J69,"Tre Kronor Försäkring AB","Tullgårdsgatan 12, 116 6, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
SE5164038662,,"Trygg-Hansa Försäkring filial","Fleminggatan 18, 112 2, Stockholm",no-vida,DK24260666                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
SE5164135989,,"Trygg-Hansa Livförsäkring filial","106 2, Stockholm",,DK36957085                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
SE5164060526,549300H0V4BMZN20QR29,"Twincap Försäkrings AB","Box 2, Klara Norra Kyrkogata 29, 111 2, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
SE8336003887,,"UNDERSTÖDSFÖRENINGEN ORIONGÅVAN","Västra Kyrkogatan 26, 593 3, Västervik",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
SE5164016791,549300TS8WFKCBG5A143,"Unionen Medlemsförsäkring AB","Olof Palmes Gata 17, 111 2, STOCKHOLM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
SE5164017856,549300HK34HRRCICOX65,"Vabis Försäkringsaktiebolag","c/o Scania, 151 8, SÖDERTÄLJE",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SE5795005270,,"Västerfärnebo sockens enskilda hästförsäkringsförening","Färnebo-Björsbo 104, 730 7, Västerfärnebo",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
SE5832014830,,"Västra Rättviks hästförsäkringsförening","Östbjörka Västanåvägen 5, 795 9, Rättvik",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
SE5832014848,,"Västra Rättviks nötkreatursförsäkringsförening","Östbjörka Västanåvägen 5, 795 9, Rättvik",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
SE5720004927,254900H3NKHPB2OF9A84,"Västra Värmlands Försäkringsbolag","Klässbolsvägen 15, 671 9, KLÄSSBOL",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
SE5185010757,,"Västra Vingåkers Västra hästförsäkringsförening","Rökärr, 643 9, Vingåker",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
SE5496006387,,"Veddige pastorats hästförsäkringsbolag","Ulvatorp 2, 430 2, Veddige",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
SE5164120478,,"VIENNA INSURANCE GROUP AG Wiener Versicherung Gruppe - Filial Sweden","Artillerigatan 6, 114 5, Stockholm",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
SE5285006887,,"Villstads, Båraryds och Våthults socknars hästförsäkringsbolag","Slätthult, 333 9, Smålandsstenar",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
SE5164018680,549300B428E3LD0LWO96,"Visenta Försäkringsaktiebolag","Polervägen 8, 774 4, Avesta",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SE5568775778,529900KVLIULMRVOR467,"Volvo Car Försäkrings AB","Avd. 50090 HB3S, 405 3, Göteborg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SE5164018037,549300FYZSSWL6W28C57,"Volvo Group Insurance Försäkringsaktiebolag","Regnbågsgatan 1, 417 5, GÖTEBORG",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
SE8572018755,549300758KU93HBK7562,"VOLVO LO-KLUBBARS FÖRSÄKRINGSFÖRENING","Pa - 1, 405 3, Göteborg",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
SE5164102070,,"W.R. Berkley Insurance AG, Svensk filial","Holländargatan 17, 111 6, Stockholm",no-vida,LI0ECBM00366                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
SE5164112053,,"Watercircles Forsikring ASA Norge, svensk Filial","Torshamnsgatan 35, 164 4, Kista",no-vida,NOECBM55962                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
SE5164025123,,"XL Insurance Company SE, Svensk filial","Jakobsbergsgatan 13, 111 4, Stockholm",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
SE5164038266,,"Zurich Insurance Europe AG, filial Sverige","Box 5069, 102 4, Stockholm",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
