CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0003124600820,,"AZIMUT LIFE DAC","Via Cusani, 4, 20121, MILANO",vida,IEC33676                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0000838150359,815600DCDC28A2177F11,"BANCO BPM VITA S.P.A","VIA MASSAUA, 6, 20146, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
IT0001056177089,815600984DE360E01F67,"BCC ASSICURAZIONI S.P.A.","VIA GIOVANNI SPADOLINI,7 ¿ CENTRO LEONI EDIFICIO B, 20141, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IT0001711172943,815600E5F548C390A350,"BCC VITA S.P.A. COMPAGNIA DI ASSICURAZIONI VITA","PIAZZA LINA BO BARDI, 3, 20124, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0004573997805,8156000533D7B0EFB880,"BENE ASSICURAZIONI S.P.A. SOCIETÀ BENEFIT","VIA DEI VALTORTA, 48, 20127, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0003005948509,815600BA1842C7183C14,"BENE LIFE S.P.A. SOCIETÀ BENEFIT","VIA DEI VALTORTA , 48, 20127, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IT0004925559827,,"BERKSHIRE HATHAWAY EUROPEAN INSURANCE DAC","VIA POLA, 11, 20124, MILANO",no-vida,IEC182407                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IT0003709312630,,"BERKSHIRE HATHAWAY INTERNATIONAL INSURANCE LIMITED","CSO ITALIA, 13, 20100, MILANO",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0000192151283,2138005GZ9NIUNAYIX89,"BNP PARIBAS CARDIF VITA COMPAGNIA DI ASSICURAZIONE E RIASSICURAZIONE S.P.A.","PIAZZA BO BARDI, 3, 20124, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IT0003664379296,,"CACI LIFE DAC","CORSO DI PORTA VIGENTINA, 9, 20122, MILANO",vida,IEC33604                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
IT0003664379114,,"CACI NON LIFE DAC","CORSO DI PORTA VIGENTINA, 9, 20122, Milano",no-vida,IEC33605                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0000974825091,,"CARDIF  ASSURANCE VIE S.A.","PIAZZA BO BARDI, 3, 20124, MILANO",vida,FR732028154                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
IT0001223799368,,"CARDIF ASSURANCES RISQUES DIVERS S.A.","PIAZZA BO BARDI,3, 20124, MILANO",no-vida,FR308896547                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0003124920692,391200TTI84A38NAHJ90,"CG CAR-GARANTIE VERSICHERUNGS-AKTIENGESELLSCHAFT","VIA G. MARCONI, 2, 37029, SAN PIETRO IN CARIANO",no-vida,DEA4OB7                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0003995113285,,"CGPA EUROPE S.A.","LARGO CASTELLO, 28, 44121, FERRARA",no-vida,LURCSB0170142                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IT0002277207451,,"CHUBB EUROPEAN GROUP SE","VIA FABIO FILZI, 29, 20100, MILANO",,FR450327374                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IT0003132310119,,"CHUBB LIFE EUROPE SE","VIA FABIO FILZI, 29, 20100, MILANO",,FR497825539                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0001627569027,,"CIGNA LIFE INSURANCE COMPANY OF EUROPE SA- NV","VIA SANTA MARIA VALLE 3, 20123, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0004861235408,,"CNA INSURANCE COMPANY (EUROPE) S.A.","VIA ALBRICCI, 8, 20122, MILANO",no-vida,LURCSB0222697                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
IT0003124601403,,"CNP ASSURANCES S.A.","VIA ARBE 49, 20125, MILANO",vida,FR341737062                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IT0004402955253,,"CNP CAUTION S.A.","VIA ARBE 49, 20125, MILANO",no-vida,FR383024098                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IT0003830632294,,"CNP SANTANDER INSURANCE EUROPE DESIGNATED ACTIVITY COMPANY","CORSO MASSIMO D'AZEGLIO 33/E, 10126, TORINO",no-vida,IEC85775                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
IT0003830682448,,"CNP SANTANDER INSURANCE LIFE DESIGNATED ACTIVITY COMPANY","CORSO MASSIMO D'AZEGLIO 33/E, 10126, TORINO",vida,IEC85771                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0000739317846,E5C5M16QUC5ENFIRR536,"CNP VITA ASSICURA S.P.A.","VIA ARBE, 49, 20125, MILANO",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IT0000304780028,81560092D4267A9B8C84,"COMPAGNIA ASSICURATRICE LINEAR S.P.A.","VIA DEL GOMITO, 1, 40127, BOLOGNA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
IT0000333150037,815600B80820192C8579,"COMPAGNIA ITALIANA DI PREVIDENZA, ASSICURAZIONI E RIASSICURAZIONI S.P.A.","VIA MARCO ULPIO TRAIANO,18, 20149, MILANO",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0003124402335,,"COMPAGNIE FRANÇAISE D'ASSURANCE POUR LE COMMERCE EXTÉRIEUR S.A. (COFACE)","VIA LORENTEGGIO, 240, 20147, MILANO",no-vida,FR552069791                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
IT0001078510249,81560017A194732B2F77,"CREDEMASSICURAZIONI S.P.A.","VIA SANI, 3, 42121, REGGIO NELL'EMILIA",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
IT0000739175366,81560038903FF9FA8F80,"CREDEMVITA S.P.A.","VIA SANI, 1, 42121, REGGIO NELL'EMILIA",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
IT0004090283628,,"CREDENDO - TRADE CREDIT INSURANCE","VIA VITRUVIO, 38, 20124, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
IT0003131115935,,"CREDENDO ¿ GUARANTEES & SPECIALITY RISKS","VIA VITRUVIO,38, 24124, MILANO",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
