CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
BE0846847216,,"Fonds voor vorming van de arbeiders die tot de bevoegdheid van het aanvullend paritair comité voor d","Stuiversstraat, 8, 1000, Bruxelles",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
BE1007742896,9845007440E61NE6D195,"FORTEGRA BELGIUM INSURANCE COMPANY","Marsveldplein, 5, 1050, Elsene",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
BE0426968957,,"FVB Edele metalen - FSE Métaux précieux","Marlylaan, 15/8, 1120, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
BE0447502075,894500T7XVTDE3YDTG31,"FVB-FSE","6A, Diestsevest, 32, 3000, Leuven",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
BE0455084111,213800L4BCDZ8AM4JJ49,"GARANTIEFONDS REIZEN","b0202, Kalkoven, 5, 1820, Steenokkerzeel",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
BE0419457890,,"Gemeenschappelijk Fonds van de textielverzorging","Brusselsesteenweg, 478, 1731, Asse",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
BE0423084504,,"Gemeenschappelijk Fonds voor meester-kleermakers en voor het naai- en snijwerk voor dames - Fonds co","1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
BE0206735110,,"Gemeenschappelijke kas voor de koopvaardij","Tavernierkaai, 2, 2000, Antwerpen",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
BE0425647777,,"Grafica Fonds","7, Marsveldplein, 2, 1050, Elsene",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
BE0998108917,,"GROUPE DU LLOYD S DE LONDRES","Westland Row , 40, Dublin",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
BE0542602657,,"HDI Global SE","1, Tervurenlaan, 273, 1150, Sint-Pieters-Woluwe",no-vida,DEA0E8F                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
BE0730859267,,"HDI Global Specialty SE","4, Tervurenlaan, 273, 1150, Sint-Pieters-Woluwe",no-vida,DEA4NNK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
BE0873991675,,"HISCOX INSURANCE COMPANY LIMITED","8, Bourgetlaan, 42, 1130, Bruxelles",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
BE0683642934,,"Hiscox SA","8, Avenue du Bourget, 42, 1130, Bruxelles",no-vida,LURCSB0217018                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
BE0471458404,549300TBDNSHKCGOD637,"HospiPlus","Statieplein, 12, 9300, Aalst",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
BE0471459194,549300WX1ITZ3264XY49,"HOSPITAAL-PLUS","Livornostraat, 25, 1050, Elsene",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
BE0422189629,549300UK56UKTJB6OR61,"HOSPITALIA","Lennikse Baan, 788A, 1070, Anderlecht",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
BE0713748764,,"Intact Insurance (Europe)SA","Uitbreidingstraat, 66, 2600, Antwerpen",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
BE0221518504,549300GZ0RGGN5MHK388,"INTEGRALE","149, Louizalaan, 250, 1050, Elsene",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
BE0415591055,54930047NNTP5B8J0K85,"INTER PARTNER ASSISTANCE","Boulevard du Régent, 7, 1000, Brussel",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
BE0867620953,5299008KNZFS8JGENH69,"INTERN COMPENSATIEFONDS VOOR DE DIAMANTSECTOR","Hoveniersstraat, 22, 2018, Antwerpen",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
BE0404478320,,"INTERPROVINCIALE HYPOTHEEKMAATSCHAPPIJ","PRINS-BISSCHOPSSINGEL 73, 3500, HASSELT",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
BE0894864986,,"Intersectoraal Fonds voor de gezondheidsdiensten","Sainctelettesquare, 13-15, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
BE0404479211,529900YF1LSFQNK1JJ05,"JUSTITIA","Plantin en Moretuslei, 301, 2140, Antwerpen",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
BE0403552563,213800G63T4ER4MSVR22,"KBC VERZEKERINGEN","Professor Van Overstraetenplein, 2, 3000, Leuven",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
BE0447502273,,"Kompensatiefonds voor de arbeiders uit de brandstoffenhandel van de provincie Oost-Vlaanderen","Ketelpoort, 9, 9000, Gent",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
BE0402313537,2138009UF9Y8OZIDQH11,"L'ARDENNE PREVOYANTE","AVENUE DES DÉMINEURS 5, 4970, STAVELOT",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
BE0415397253,,"L'Entr'Aide, Fonds social - Steunt Elkander, Sociaal Fonds","Kolonel Bourgstraat, 113, 1140, Evere",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
BE0402190803,549300T5QU9YQTVQF129,"LA FEDERALE PENSIONS - DE FEDERALE PENSIOENEN - DIE FOEDERALE PENSIONEN","Stoofstraat, 12, 1000, Brussel",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
BE0567998148,,"Le Fonds S2P","Jean-Baptiste Janssenstraat, 43, 1080, Sint-Jans-Molenbeek",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
BE0882072963,549300J3K7RWEG5JQ043,"LIANTIS SOLIDARITEITSFONDS","Willebroekkaai, 37, 1000, Brussel",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
BE0731748006,,"LIBERTY MUTUAL INSURANCE EUROPE SE","Uitbreidingstraat, 66, 2600, Antwerpen",no-vida,GB0ECBM05153                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
BE0682594839,213800XGIP5HHIO5WV42,"Lloyd's Insurance Company","2, Marsveldplein, 5, 1050, Elsene",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
BE0435517033,,"LONDON GENERAL INSURANCE COMPANY LIMITED","Steenpoeldreef, 11, 1850, Grimbergen",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
BE0477517439,,"LONDON GENERAL LIFE COMPANY LIMITED","Steenpoeldreef, 11, 1850, Grimbergen",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
BE0851601503,54930032NWZANFKCMM55,"Maatschappij van Onderlinge Bijstand Verzekeringen CM-Vlaanderen","Haachtsesteenweg, 579, 1030, Schaarbeek",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
BE0866778241,,"MAPFRE ASISTENCIA, COMPANIA INTERNATIONAL DE SEGUROS Y REASEGUROS","RUE DE TRÈVES 45, 1040, BRUXELLES",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
BE0461923007,,"MAPFRE RE, COMPANIA DE REASEGUROS SA","1, Boulevard de Waterloo, 16, 1000, Brussel",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
BE0834322140,549300TE1R3FQXMLVM77,"MC ASSURE","Chaussée de Haecht, 579, 1030, Schaarbeek",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
BE0784697930,984500B1062CA859DG30,"MIRIS","3, Jules Bordetlaan, 166, 1140, Evere",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
BE0478291162,213800MJ23NBMAXX2M80,"Monument Assurance Belgium","Koning Albert II-laan, 19, 1210, Sint-Joost-ten-Node",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
BE0644921425,,"MSIG EUROPE","Koning AlbertII laan, 37, 1030, Schaarbeek",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
BE0542685997,,"MSIG INSURANCE EUROPE AG","BOULEVARD DU SOUVERAIN 360, 1040, AUDERGHEM",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
BE0434112117,984500373U6H413FD582,"mtech+ Limburg","Wetenschapspark, 35, 3590, Diepenbeek",compuestos,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
BE0458758827,,"NATIONAAL ACTIECOMITE VOOR VEILIGHEID EN HYGIENE IN HET BOUWBEDRIJF - COMITE NATIONAL D'ACTION POUR LA SECURITE ET L'HYGIENE DANS LA CONSTRUCTION","",,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
